Year,Month,Day,Hour,StnPres,SeaPres,Temperature,Td.dew.point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud.Amount
2019,4,2,9,1018.9,1020.2,19.6,15.5,77,3,60,7.7,80,0,0,0,0,...,...,...
2019,4,2,10,1017.9,1019.2,20.2,16.2,78,2,50,6.6,70,0,0,0,0.53,20,...,10
2019,4,2,11,1017,1018.3,20.7,16.5,77,3,60,5.5,30,0,0,0,0.63,...,...,...
2019,4,2,12,1015.9,1017.1,21.9,16.7,72,2.1,50,4.7,70,0,0,0,1.07,...,...,...
2019,4,2,13,1015.1,1016.3,22.4,16.6,70,1.8,50,4.1,70,0,0,0,1.07,20,...,10
2019,4,2,14,1014.8,1016,21.8,16.7,73,0.8,60,3.2,50,0,0,0,0.3,...,...,...
2019,4,2,15,1014.7,1016,20.7,17.5,82,0.3,360,2.3,340,0,0.3,0,0,...,...,...
2019,4,2,16,1015.2,1016.5,20.1,17.9,87,0.7,210,1.6,200,0,0.7,0,0,10,...,10
2019,4,2,17,1015.6,1016.9,20.1,17.7,86,0.2,0,2,220,0,0.4,0,0,...,...,...
2019,4,2,18,1015.7,1017,19.9,18.1,89,0.6,50,1.8,70,0,0.2,0,0,...,...,...
2019,4,2,19,1016.2,1017.5,19.9,18.2,90,0.4,70,1.7,60,0,0,...,0,8,...,10
2019,4,2,20,1016.5,1017.8,19.7,18.1,90,0,0,1.6,340,0,0,...,0,8,...,10
2019,4,2,21,1016.5,1017.8,19.8,18.2,90,0.7,40,1.8,30,0,0,...,0,...,...,...
2019,4,2,22,1016.6,1017.9,19.4,17.7,90,0.9,190,3.3,10,0,0,...,0,7,...,8
2019,4,2,23,1016.5,1017.8,19.8,18.1,90,1.3,200,2.6,220,0,0,...,0,...,...,...
2019,4,3,0,1016.2,1017.5,20,18.2,89,1.6,220,2.6,210,0,0,...,0,...,...,...
2019,4,3,1,1015.7,1017,19.8,18.3,91,1.4,210,2.4,210,0,0,...,0,4,...,10
2019,4,3,2,1015.7,1017,19.7,17.7,88,1.6,260,3.8,290,0,0,...,0,...,...,...
2019,4,3,3,1015.8,1017.1,19.1,17.5,90,0.9,230,3.6,270,0,0.2,...,0,...,...,...
2019,4,3,4,1016.4,1017.7,18.5,17.2,92,1.3,230,2.7,220,0,1,...,0,4,...,10
2019,4,3,5,1017,1018.3,18.5,17.4,93,1.2,220,3.5,210,0,0.6,0,0,...,...,...
2019,4,3,6,1017.8,1019.1,18.6,17.5,93,2,210,3.5,220,0,0,0,0,...,...,...
2019,4,3,7,1018.3,1019.6,19,17.6,92,2,220,4.4,230,0,0,0,0,4,...,10
2019,4,3,8,1018.6,1019.9,19.8,17.7,88,1.6,220,4.4,230,0,0,0,0.51,7,...,10
2019,4,3,9,1018.7,1020,20,17.4,85,1.5,220,3.8,200,0,0,0,0.22,...,...,...
2019,4,3,10,1018.5,1019.8,20.7,17.5,82,2.7,220,4.7,240,0,0,0,0.49,10,...,10
2019,4,3,11,1017.8,1019.1,20.6,17.5,82,1.8,230,6,210,0,0,0,0.1,...,...,...
2019,4,3,12,1017.1,1018.4,20.4,17.7,84,2,220,4.1,200,0,0,0,0,...,...,...
2019,4,3,13,1016,1017.3,20.7,17.8,83,1.8,220,4.8,200,0,0,0,0.11,12,...,10
2019,4,3,14,1015.5,1016.7,21.8,18.4,81,1.8,250,4.3,230,0,0,0,0.6,...,...,...
2019,4,3,15,1015.2,1016.4,21.9,17.6,77,2.2,230,4.3,220,0,0,0,0.64,...,...,...
2019,4,3,16,1015.6,1016.8,21.9,17.7,77,2,220,5.5,200,0,0,0,0.13,15,...,10
2019,4,3,17,1015.8,1017,21.6,17.8,79,0.2,0,2.8,280,0,0,0,0,...,...,...
2019,4,3,18,1016.2,1017.5,20.6,18,85,0,0,1.1,100,0,0,0,0,...,...,...
2019,4,3,19,1017,1018.3,21.1,18.4,85,0.8,30,2.4,360,0,0,...,0,10,...,10
2019,4,3,20,1017.1,1018.4,20.8,18.4,86,0.1,0,2.6,350,0,0,...,0,10,...,10
2019,4,3,21,1017.3,1018.6,21,18.3,85,0.9,70,2.3,60,0,0,...,0,...,...,...
2019,4,3,22,1016.9,1018.2,21,18.4,85,2,60,3.4,50,0,0,...,0,12,...,10
2019,4,3,23,1016.9,1018.2,21.1,18.2,84,2.1,70,4.2,60,0,0,...,0,...,...,...
2019,4,4,0,1015.9,1017.2,21,18.6,86,2.4,50,6,70,0,0,...,0,...,...,...
2019,4,4,1,1015.1,1016.4,21,18.6,86,3.5,60,6.8,60,0,0,...,0,15,...,8
2019,4,4,2,1014.5,1015.7,21.4,18.8,85,3,70,7.2,50,0,0,...,0,...,...,...
2019,4,4,3,1014,1015.2,21.2,18.8,86,2.9,70,5.8,80,0,0,...,0,...,...,...
2019,4,4,4,1013.8,1015,21.2,18.9,87,3.2,50,7.1,80,0,0,...,0,15,...,10
2019,4,4,5,1014.1,1015.3,21.3,19.1,87,2.8,60,7.4,80,0,0,0,0,...,...,...
2019,4,4,6,1014.6,1015.8,21.9,19.5,86,0.8,80,4.4,60,0,0,0,0.25,...,...,...
2019,4,4,7,1015,1016.2,23.2,19.9,82,2,60,3.3,70,0,0,0.4,0.6,18,...,8
2019,4,4,8,1015,1016.2,24.1,19.9,77,1.1,70,3.5,70,0,0,0.1,1.07,20,...,8
2019,4,4,9,1014.6,1015.8,26,20,70,0.3,220,4.7,30,0,0,0.9,1.94,...,...,...
2019,4,4,10,1014.4,1015.6,27.5,19.8,63,0.9,230,3,190,0,0,0.9,2.43,13,...,8
2019,4,4,11,1013.7,1014.9,28.2,18.4,55,3,230,6.5,220,0,0,0.9,2.74,...,...,...
2019,4,4,12,1012.7,1013.9,28.6,19,56,1.5,240,5.4,240,0,0,0.7,2.45,...,...,...
2019,4,4,13,1011.9,1013.1,28.7,19.7,58,2,240,5.5,250,0,0,0.2,1.55,15,...,8
2019,4,4,14,1010.8,1012,28.3,19.4,59,1.9,250,4.6,240,0,0,0.7,1.77,...,...,...
2019,4,4,15,1011,1012.2,27,20.6,68,1.8,270,4.7,360,0,0,0.8,1.34,...,...,...
2019,4,4,16,1011.9,1013.1,24.8,19.9,74,1.9,280,6.3,310,0,0,0.6,0.54,12,...,10
2019,4,4,17,1012.7,1013.9,22.7,19.9,84,2.2,290,6.3,290,0,0,0,0,...,...,...
2019,4,4,18,1014,1015.2,21.4,19.1,87,1.6,270,4.5,340,0,0,0,0,...,...,...
2019,4,4,19,1014.3,1015.5,21.2,18.9,87,2.4,220,4.2,220,0,0,...,0,10,...,10
2019,4,4,20,1015.3,1016.6,20.7,19.2,91,1.5,220,4.3,210,0,0,...,0,10,...,10
2019,4,4,21,1015.4,1016.7,20.6,19.1,91,2.1,230,4.1,210,0,0,...,0,...,...,...
2019,4,4,22,1014.6,1015.9,20.8,19,89,1.8,230,4.1,210,0,0,...,0,8,...,10
2019,4,4,23,1013.9,1015.1,21,18.8,87,0.9,250,2.5,240,0,0,...,0,...,...,...
2019,4,5,0,1013.4,1014.6,21,18.5,86,1.6,240,3.2,290,0,0,...,0,...,...,...
2019,4,5,1,1012.9,1014.1,20.9,18.6,87,1.4,230,3.3,240,0,0,...,0,9,...,10
2019,4,5,2,1012.2,1013.4,20.9,18.5,86,1.2,230,2.5,240,0,0,...,0,...,...,...
2019,4,5,3,1011.9,1013.2,20.2,18.7,91,0.8,270,2.4,240,0,0,...,0,...,...,...
2019,4,5,4,1011.9,1013.2,20.2,18.7,91,0.7,280,2.2,310,0,0,...,0,5,...,10
2019,4,5,5,1012.2,1013.5,20.3,18.4,89,0.6,350,3.2,350,0,0,0,0,...,...,...
2019,4,5,6,1013.2,1014.5,20.3,18.4,89,0.7,290,2.5,260,0,0.8,0,0,...,...,...
2019,4,5,7,1013.6,1014.9,20.3,18.4,89,1.2,250,2.5,250,0,1,0,0,8,...,10
2019,4,5,8,1013.9,1015.2,20.1,18.6,91,0.4,280,2.1,240,0,1,0,0,6,...,10
2019,4,5,9,1013.9,1015.2,20.1,18.6,91,0.7,230,2.7,320,0,1,0,0.08,...,...,...
2019,4,5,10,1013.5,1014.7,21.4,19.1,87,1.1,220,2.8,220,0,0.3,0,0.48,10,...,10
2019,4,5,11,1012.8,1014,22.5,18.6,79,1.6,210,3.9,240,0,0,0,1.18,...,...,...
2019,4,5,12,1012,1013.2,23.9,18.7,73,1.6,220,3.5,250,0,0,0.1,1.35,...,...,...
2019,4,5,13,1011.5,1012.7,24.9,18.1,66,2.1,20,3.8,360,0,0,0.1,1.34,15,...,9
2019,4,5,14,1011.1,1012.3,23.9,16.5,63,2.1,30,6.7,340,0,0,0,1.11,...,...,...
2019,4,5,15,1010.6,1011.8,24.8,15.9,58,1.7,50,4.7,70,0,0,0.6,1.45,...,...,...
2019,4,5,16,1011.2,1012.4,22.7,16,66,2.2,60,4.7,70,0,0,0.4,0.61,15,...,3
2019,4,5,17,1011.8,1013,21.5,15.8,70,2.4,60,6.6,70,0,0,0.7,0.25,...,...,...
2019,4,5,18,1012.6,1013.8,20.9,15.6,72,2.3,70,7,60,0,0,0,0,...,...,...
2019,4,5,19,1012.9,1014.2,20.6,15.6,73,2.9,70,6.6,70,0,0,...,0,25,...,1
2019,4,5,20,1013.4,1014.7,20.5,15.9,75,2.3,60,5.8,70,0,0,...,0,25,...,1
2019,4,5,21,1013.3,1014.6,20.2,15.7,75,1.4,50,5.9,60,0,0,...,0,...,...,...
2019,4,5,22,1013.2,1014.5,20.1,15.5,75,1,60,3.3,80,0,0,...,0,25,...,1
2019,4,5,23,1013,1014.3,19.9,15.8,77,1.5,60,3.8,70,0,0,...,0,...,...,...
2019,4,6,0,1012.7,1014,19.6,15.9,79,1.4,50,3.4,80,0,0,...,0,...,...,...
2019,4,6,1,1012.2,1013.5,19.5,16,80,1.6,60,3.3,40,0,0,...,0,20,...,1
2019,4,6,2,1012,1013.3,19.1,16.1,83,0.9,80,2.8,70,0,0,...,0,...,...,...
2019,4,6,3,1012,1013.3,18.7,16,84,0.4,50,2.5,50,0,0,...,0,...,...,...
2019,4,6,4,1011.7,1013,18.1,16,88,0.1,0,2.4,40,0,0,...,0,20,...,1
2019,4,6,5,1012,1013.3,17.8,16.1,90,1,210,2.7,200,0,0,0,0,...,...,...
2019,4,6,6,1012.3,1013.6,18.8,16.9,89,0,0,2,220,0,0,0.6,0.29,...,...,...
2019,4,6,7,1012.7,1013.9,20.7,17.5,82,0.2,0,1.9,80,0,0,0.6,0.71,20,...,6
2019,4,6,8,1012.4,1013.6,23.5,18,71,0.5,90,1.9,90,0,0,0.7,1.47,20,...,2
2019,4,6,9,1012.2,1013.4,25.4,17.7,62,0.6,230,2.1,250,0,0,1,2.46,...,...,...
2019,4,6,10,1012,1013.2,27.5,18.5,58,1.2,250,3.5,250,0,0,0.9,2.83,20,...,7
2019,4,6,11,1011.6,1012.8,27.1,18.3,59,1,340,3.9,330,0,0,0.3,1.69,...,...,...
2019,4,6,12,1010.9,1012.1,25.9,18.1,62,1.6,250,4.6,300,0,0,0,0.63,...,...,...
2019,4,6,13,1010.2,1011.4,25.6,17.4,61,0.9,270,5,270,0,0,0,0.6,25,...,10
2019,4,6,14,1009.9,1011.1,25.2,17.3,62,2.3,230,5.4,230,0,0,0,0.62,...,...,...
2019,4,6,15,1009.8,1011,24.4,17.8,67,2,230,5.1,240,0,0,0,0.59,...,...,...
2019,4,6,16,1009.8,1011,24,18,69,2.3,220,4.5,220,0,0,0,0.11,8,...,10
2019,4,6,17,1010.2,1011.4,23.6,18.4,73,0.8,230,3.5,250,0,0,0,0,...,...,...
2019,4,6,18,1010.6,1011.8,23.2,18.1,73,0.9,200,2.9,200,0,0,0,0,...,...,...
2019,4,6,19,1011,1012.2,23.1,18.3,74,0.7,200,2.2,190,0,0,...,0,8,...,10
2019,4,6,20,1011.6,1012.8,22.5,18.3,77,0.7,180,2,220,0,0,...,0,10,...,10
2019,4,6,21,1011.7,1012.9,21.6,18.4,82,0.5,290,1.8,200,0,0,...,0,...,...,...
2019,4,6,22,1011.4,1012.6,20.9,18.3,85,0.5,230,1.7,250,0,0,...,0,10,...,10
2019,4,6,23,1011.1,1012.3,20.3,18.2,88,0.3,190,2.1,190,0,0,...,0,...,...,...
2019,4,7,0,1011.1,1012.4,20.1,18.2,89,1.6,190,2.9,190,0,0,...,0,...,...,...
2019,4,7,1,1010.8,1012,20.5,18.4,88,0.5,230,2.5,200,0,0,...,0,8,...,9
2019,4,7,2,1010.5,1011.7,20.5,18.2,87,0.1,0,2.3,200,0,0,...,0,...,...,...
2019,4,7,3,1010.5,1011.7,20.4,18.3,88,0.7,190,2.4,190,0,0,...,0,...,...,...
2019,4,7,4,1010.8,1012,20.7,18.3,86,0.8,210,2.2,200,0,0,...,0,6,...,10
2019,4,7,5,1010.9,1012.1,20.7,18.2,86,0.3,220,2.2,180,0,0,0,0,...,...,...
2019,4,7,6,1011.7,1012.9,21.7,18.5,82,0.1,0,1.9,190,0,0,0,0.19,...,...,...
2019,4,7,7,1011.9,1013.1,22.5,18.8,80,0.4,70,1.5,50,0,0,0,0.25,8,...,9
2019,4,7,8,1012.2,1013.4,23.5,19.1,76,0.1,0,1.8,350,0,0,0,0.61,9,...,10
2019,4,7,9,1012.4,1013.6,25.4,19.6,70,1.5,250,3.6,230,0,0,0.1,1.1,...,...,...
2019,4,7,10,1011.8,1013,27.6,20.4,65,2.1,220,5.4,230,0,0,0.3,1.87,12,...,8
2019,4,7,11,1011,1012.2,28.4,20.4,62,2.3,230,7.4,180,0,0,0.5,2.12,...,...,...
2019,4,7,12,1010.1,1011.3,29.3,20.6,60,2.5,240,8.7,240,0,0,0.8,2.72,...,...,...
2019,4,7,13,1009.5,1010.7,29.7,20.8,59,3.3,240,7.6,220,0,0,0.9,2.69,13,...,5
2019,4,7,14,1008.9,1010.1,29.7,19.5,54,4.2,230,9.4,240,0,0,0.9,2.26,...,...,...
2019,4,7,15,1008.7,1009.9,29.5,19,53,3,220,8.2,200,0,0,0.7,1.5,...,...,...
2019,4,7,16,1008.8,1010,27.7,20.3,64,1.5,270,7.2,230,0,0,0.1,0.66,12,...,9
2019,4,7,17,1008.8,1010,26.7,20.3,68,2.3,250,4.9,230,0,0,0,0.09,...,...,...
2019,4,7,18,1009.1,1010.3,26.1,20.5,71,1.2,70,3.5,270,0,0,0,0,...,...,...
2019,4,7,19,1010.2,1011.4,25.6,20.3,73,0.8,60,2.7,50,0,0,...,0,9,...,9
2019,4,7,20,1011.1,1012.3,24.6,20.7,79,1.1,50,3.2,50,0,0,...,0,6,...,9
2019,4,7,21,1011.8,1013,23.7,21,85,0,0,2.4,30,0,0,...,0,...,...,...
2019,4,7,22,1011.5,1012.7,23.9,20.8,83,0.1,0,1.3,210,0,0,...,0,6,...,10
2019,4,7,23,1011.2,1012.4,23.6,20.8,84,0.8,210,1.6,180,0,0,...,0,...,...,...
2019,4,8,0,1010.8,1012,22.6,20.5,88,0,0,1.4,210,0,0,...,0,...,...,...
2019,4,8,1,1010.1,1011.3,22,20.5,91,0,0,1.4,330,0,0,...,0,5,...,8
2019,4,8,2,1009.9,1011.1,22,20.4,91,0.9,210,1.8,200,0,0,...,0,...,...,...
2019,4,8,3,1009.9,1011.1,21.7,20.1,91,1.1,200,3.2,190,0,0,...,0,...,...,...
2019,4,8,4,1010.3,1011.5,21.5,19.7,89,0.7,210,2.5,210,0,0,...,0,5,...,4
2019,4,8,5,1011.1,1012.3,21.3,19.4,89,0.9,220,2.7,200,0,0,0,0,...,...,...
2019,4,8,6,1012.1,1013.3,21.8,19.8,88,1.2,200,2.2,190,0,0,0.4,0.24,...,...,...
2019,4,8,7,1012.2,1013.4,23.7,20.1,80,0.3,230,2,180,0,0,0.9,0.75,6,...,0
2019,4,8,8,1012.3,1013.5,26.4,20.1,68,0,0,1.4,90,0,0,0.7,1.4,6,...,0
2019,4,8,9,1012.2,1013.4,28.1,20.4,63,0.6,290,2.5,310,0,0,1,2.26,...,...,...
2019,4,8,10,1011.8,1013,30.3,20.1,54,1,80,2.6,80,0,0,1,2.89,10,...,1
2019,4,8,11,1011,1012.2,31.5,21,54,1.9,40,4,60,0,0,1,2.99,...,...,...
2019,4,8,12,1010.2,1011.4,31.5,20.8,53,2.5,10,5.7,20,0,0,1,2.94,...,...,...
2019,4,8,13,1009.9,1011.1,29.8,20.8,59,1.4,310,5.7,20,0,0,0.6,1.88,8,...,4
2019,4,8,14,1009.6,1010.8,30,21,59,2.4,30,5.2,20,0,0,0.5,1.39,...,...,...
2019,4,8,15,1009.6,1010.8,29,20.5,60,2,30,4.5,20,0,0,0.7,1.21,...,...,...
2019,4,8,16,1009.8,1011,28.1,19.9,61,1.1,50,4.2,360,0,0,0.4,0.66,10,...,3
2019,4,8,17,1009.9,1011.1,27,20.4,67,0.6,280,3.1,30,0,0,0,0.05,...,...,...
2019,4,8,18,1010.5,1011.7,25.8,20.1,71,0.2,0,2.6,320,0,0,0,0,...,...,...
2019,4,8,19,1011.1,1012.3,25.3,20.4,74,0.5,200,1.5,330,0,0,...,0,9,...,6
2019,4,8,20,1011.6,1012.8,24.9,20.9,78,0.2,0,1.6,190,0,0,...,0,6,...,8
2019,4,8,21,1011.5,1012.7,24.4,21.1,82,1.3,230,2.4,220,0,0,...,0,...,...,...
2019,4,8,22,1011.2,1012.4,23.9,21.1,84,0.8,210,2.1,220,0,0,...,0,5,...,8
2019,4,8,23,1011,1012.2,23.4,20.9,86,1.2,200,3,210,0,0,...,0,...,...,...
2019,4,9,0,1010.6,1011.8,23.1,20.6,86,1.2,200,2.3,200,0,0,...,0,...,...,...
2019,4,9,1,1010.1,1011.3,22.6,20.3,87,1.1,200,2.8,200,0,0,...,0,5,...,6
2019,4,9,2,1010.2,1011.4,22.6,20.2,86,1.4,190,2.2,190,0,0,...,0,...,...,...
2019,4,9,3,1010.3,1011.5,22.7,20.1,85,1,200,2.2,190,0,0,...,0,...,...,...
2019,4,9,4,1010.2,1011.4,22.6,20.1,86,0.9,230,2,210,0,0,...,0,6,...,10
2019,4,9,5,1010.4,1011.6,22.3,19.8,86,0.8,200,2.2,200,0,0,0,0,...,...,...
2019,4,9,6,1010.7,1011.9,22.6,20.3,87,0.8,200,2.5,200,0,0,0,0.15,...,...,...
2019,4,9,7,1010.8,1012,24.4,21,81,0.2,0,1.6,190,0,0,0.8,0.72,4,...,4
2019,4,9,8,1010.7,1011.9,25.7,20.9,75,1.1,250,2,290,0,0,0.2,0.96,5,...,4
2019,4,9,9,1010.4,1011.6,28.1,21.1,66,0.7,220,2,280,0,0,0.6,1.88,...,...,...
2019,4,9,10,1009.8,1011,29.9,21,59,0.6,170,2.6,260,0,0,1,2.55,8,...,3
2019,4,9,11,1008.6,1009.8,31.1,18.4,47,1.9,240,3.7,210,0,0,1,3,...,...,...
2019,4,9,12,1007.5,1008.7,31.8,19.7,49,1.3,300,5.4,240,0,0,1,2.91,...,...,...
2019,4,9,13,1006.9,1008.1,31.2,21.9,58,1.7,330,5.1,200,0,0,0.5,1.95,12,...,6
2019,4,9,14,1006.4,1007.6,30.6,22.2,61,2.9,230,6.7,230,0,0,0.2,1.07,...,...,...
2019,4,9,15,1005.8,1007,30.5,22.7,63,2.3,250,6.1,250,0,0,0.7,1.16,...,...,...
2019,4,9,16,1006.4,1007.6,28.3,22.7,72,2.9,270,6.3,320,0,0,0,0.11,12,...,10
2019,4,9,17,1006.3,1007.5,27.6,22.7,75,2.6,240,6.2,240,0,0,0,0.04,...,...,...
2019,4,9,18,1006.3,1007.5,27.4,22.6,75,3.1,220,6,210,0,0,0,0,...,...,...
2019,4,9,19,1006.9,1008.1,27.2,22.7,76,1.1,220,5,210,0,0,...,0,10,...,8
2019,4,9,20,1007.6,1008.8,27.1,22.9,78,0.9,220,4.3,210,0,0,...,0,10,...,9
2019,4,9,21,1008.2,1009.4,27.1,22.7,77,1.8,220,4,210,0,0,...,0,...,...,...
2019,4,9,22,1008,1009.2,26.3,22.6,80,1,210,2.5,210,0,0,...,0,10,...,6
2019,4,9,23,1008.1,1009.3,25.5,22.4,83,1.2,190,2.9,190,0,0,...,0,...,...,...
2019,4,10,0,1008.2,1009.4,25.5,22.6,84,0.6,200,1.6,180,0,0,...,0,...,...,...
2019,4,10,1,1007.8,1009,24.7,22.3,87,0.3,180,2.4,190,0,0,...,0,10,...,4
2019,4,10,2,1007.3,1008.5,24.1,22.1,89,0.1,0,2,250,0,0,...,0,...,...,...
2019,4,10,3,1007.5,1008.7,24,21.9,88,0.6,220,2.1,70,0,0,...,0,...,...,...
2019,4,10,4,1007.8,1009,23.6,21.5,88,0.6,200,3.4,250,0,0,...,0,8,...,2
2019,4,10,5,1008.2,1009.4,22.9,21.1,90,1.3,200,3.1,220,0,0,0,0,...,...,...
2019,4,10,6,1008.9,1010.1,24,22,89,0,0,2.5,200,0,0,0.6,0.27,...,...,...
2019,4,10,7,1009.3,1010.5,25.6,22.3,82,0.4,160,2.1,90,0,0,1,0.82,8,...,0
2019,4,10,8,1009.3,1010.5,27.8,21.3,68,1.6,240,3.2,190,0,0,0.8,1.46,12,...,1
2019,4,10,9,1009.3,1010.5,30,22.2,63,2.8,240,6.7,250,0,0,1,2.29,...,...,...
2019,4,10,10,1009.3,1010.5,30.4,21,57,4.6,230,11.4,250,0,0,1,2.98,15,...,1
2019,4,10,11,1008.9,1010.1,30.8,21.1,56,4.8,230,10,240,0,0,1,3.46,...,...,...
2019,4,10,12,1008.1,1009.3,32.3,18.4,44,3.4,260,10.5,260,0,0,1,3.48,...,...,...
2019,4,10,13,1008.6,1009.8,27.9,21.4,68,3.6,20,11.6,20,0,0,1,2.96,18,...,2
2019,4,10,14,1008.8,1010,27,20.7,68,2.8,310,9.1,360,0,0,0.9,2.19,...,...,...
2019,4,10,15,1008.8,1010,26.5,20,68,1.9,330,6.5,50,0,0,0.4,1.1,...,...,...
2019,4,10,16,1009.2,1010.4,23.2,18.5,75,3.9,60,7.7,60,0,0,0,0,15,...,10
2019,4,10,17,1010.2,1011.4,21.8,18.1,80,3.5,80,8.5,70,0,0.3,0,0,...,...,...
2019,4,10,18,1010.9,1012.1,20.9,18,83,3.8,60,7.6,60,0,1,0,0,...,...,...
2019,4,10,19,1011.6,1012.8,21.2,17.6,80,3.4,60,7.3,80,0,0.7,...,0,20,...,10
2019,4,10,20,1011.8,1013,21,17.4,80,4.8,60,9.7,70,0,0,...,0,20,...,10
2019,4,10,21,1012,1013.2,21.2,17.6,80,3.7,70,10.1,70,0,0,...,0,...,...,...
2019,4,10,22,1012,1013.2,21.2,17.5,79,3.4,60,9.6,90,0,0,...,0,20,...,10
2019,4,10,23,1011.9,1013.1,20.9,17.4,80,3.7,60,8.1,40,0,0,...,0,...,...,...
2019,4,11,0,1011.1,1012.3,20.8,17.4,81,3.5,70,8.4,10,0,0,...,0,...,...,...
2019,4,11,1,1010.1,1011.3,20.7,17.2,80,3.2,70,7.5,70,0,0,...,0,20,...,9
2019,4,11,2,1009.6,1010.8,20.8,17.2,80,3.2,50,7.7,90,0,0,...,0,...,...,...
2019,4,11,3,1009.8,1011,21.1,17.3,79,2.5,60,7,60,0,0,...,0,...,...,...
2019,4,11,4,1009.8,1011,20.8,17.3,80,2.1,60,6.4,40,0,0,...,0,20,...,10
2019,4,11,5,1009.6,1010.8,21.1,17.4,79,2.7,60,6.3,40,0,0,0,0,...,...,...
2019,4,11,6,1009.8,1011,21.4,17.5,78,2.3,50,5.2,70,0,0,0,0,...,...,...
2019,4,11,7,1010.1,1011.3,21.4,17.7,79,2.1,60,4.8,50,0,0,0,0,18,...,10
2019,4,11,8,1009.9,1011.1,21.4,18.5,84,1.3,30,4.2,50,0.1,0.7,0,0.05,18,...,9
2019,4,11,9,1009.7,1010.9,23.8,18.6,73,2.3,40,4.6,50,0,0,0.3,1.3,...,...,...
2019,4,11,10,1008.9,1010.1,25.2,18.4,66,1.5,50,3.5,30,0,0,0.1,1.48,18,...,8
2019,4,11,11,1007.8,1009,26,19.4,67,1.4,220,2.9,190,0,0,0.1,1.43,...,...,...
2019,4,11,12,1007.7,1008.9,26,19.6,68,1.3,250,3.4,240,0,0,0.1,0.81,...,...,...
2019,4,11,13,1007.4,1008.6,24.9,19.6,72,2,270,4.3,260,0,0,0,0.05,10,...,10
2019,4,11,14,1008.3,1009.5,23.2,19.6,80,2,260,5.2,310,0,0.2,0,0,...,...,...
2019,4,11,15,1009.5,1010.7,20.1,17.3,84,1.6,350,9.3,350,0.3,1,0,0,...,...,...
2019,4,11,16,1011.3,1012.6,19.1,17,88,2.5,300,8.7,300,1,1,0,0,3,...,10
2019,4,11,17,1012.2,1013.5,18.9,16,83,0.7,40,7.2,10,0.5,1,0,0,...,...,...
2019,4,11,18,1012.7,1014,18.3,16.5,89,1.1,220,3.5,20,1,1,0,0,...,...,...
2019,4,11,19,1013.5,1014.8,18.3,16.7,90,0.2,0,4.1,210,4,1,...,0,5,...,10
2019,4,11,20,1014.9,1016.2,18.4,17.1,92,0.5,270,2,210,6,1,...,0,5,...,10
2019,4,11,21,1014.4,1015.7,18.3,16.9,92,1,40,3,90,2.5,1,...,0,...,...,...
2019,4,11,22,1014.4,1015.7,18.5,17.1,92,1.5,30,4.1,360,0.5,0.6,...,0,5,...,10
2019,4,11,23,1014.4,1015.7,18,16.7,92,0.3,80,3,20,1.5,0.8,...,0,...,...,...
2019,4,12,0,1014.6,1015.9,17.9,16.5,92,0.9,360,3,50,0,0.4,...,0,...,...,...
2019,4,12,1,1014.6,1015.9,17.7,16.3,92,0.6,10,2.8,60,0.1,1,...,0,10,...,10
2019,4,12,2,1014,1015.3,17.6,15.8,89,0.8,80,2.8,20,0,0.3,...,0,...,...,...
2019,4,12,3,1014.4,1015.7,18.1,15.7,86,1.3,50,3.3,70,0,0,...,0,...,...,...
2019,4,12,4,1014.4,1015.7,18.5,15.1,81,1.8,70,5,80,0,0,...,0,12,...,10
2019,4,12,5,1015.5,1016.8,18.4,14.1,76,1.9,70,5.9,90,0,0,0,0,...,...,...
2019,4,12,6,1015.9,1017.2,18.5,13.9,75,2.8,70,6.8,90,0,0,0,0,...,...,...
2019,4,12,7,1016.2,1017.5,18.6,14.4,77,2.8,70,8.7,90,0,0,0,0.09,12,...,10
2019,4,12,8,1016.2,1017.5,19.2,14.3,73,2.7,60,7,50,0,0,0,0.58,15,...,10
2019,4,12,9,1016,1017.3,19.4,14.6,74,3.8,70,8.4,70,0,0,0,0.6,...,...,...
2019,4,12,10,1015.8,1017.1,20,15.1,73,4.5,60,9.4,70,0,0,0,0.89,12,...,10
2019,4,12,11,1015.5,1016.8,20.1,14.8,72,5.5,80,11.5,90,0,0,0,0.7,...,...,...
2019,4,12,12,1014.6,1015.9,20.4,14.7,70,5.3,60,12.1,60,0,0,0,0.64,...,...,...
2019,4,12,13,1014.6,1015.9,20.8,14.8,69,4.9,70,12.3,80,0,0,0,1.05,18,...,10
2019,4,12,14,1014.6,1015.9,20.5,14.8,70,3.5,70,11,70,0,0,0,0.69,...,...,...
2019,4,12,15,1014.8,1016.1,20.2,14.2,68,3.3,60,10.6,60,0,0,0,0.25,...,...,...
2019,4,12,16,1015.2,1016.5,20.1,14.2,69,3.3,80,8.4,60,0,0,0,0,16,...,10
2019,4,12,17,1015.5,1016.8,20.2,13.5,65,3,60,8.1,80,0,0,0,0,...,...,...
2019,4,12,18,1015.5,1016.8,19.9,13.9,68,3.8,60,9.3,80,0,0,0,0,...,...,...
2019,4,12,19,1016,1017.3,19.8,14.1,70,4.7,70,10.9,80,0,0,...,0,18,...,10
2019,4,12,20,1016.5,1017.8,20,14.4,70,4.2,60,10.7,60,0,0,...,0,20,...,10
